itemId,status,created,lastModif,Datos Publicación -- 737,Usuario -- 739,Reconocimiento o Afiliacion -- 751,Estado -- 741,Título -- 742,Autores -- 743,Lineas Involucradas -- 745,DOI -- 746,Código ISSN / ISBN -- 747,Nombre Journal -- 748,Ubicación en Línea -- 749,Año de Publicación -- 750,PARTICIPACION -- 753,FONDOS que aportaron a la publicación -- 754,% aportado por FONDAP -- 755,% aportado por FONDECYT -- 756,% aportado por FONDEF -- 757,% aportado por BASAL -- 758,% aportado por ICM -- 759,% aportado por Otro (indicar) -- 760,Adjunta la Publicación -- 763,Abstract -- 764,Revisión INTERNA -- 738,Periodo -- 752,Líneas Involucradas antiguas -- 744
4689,o,31/10/16 21:00,01/12/16 17:00,,lgallardo,SI,Publicadas,Analysis and evolution of air quality monitoring networks using combined statistical information indexes,"A.Osses, L. Gallardo, T. Faundez",,10.3402/tellusb.v65i0.19822,,Tellus B ,,2013.0,,,,,,,,,,,en zotero,REPORTADA 2013,MOS
4690,o,31/10/16 21:00,01/12/16 17:00,,lfarias,SI,Publicadas,Biological N2O Fixation in the Eastern South Pacific Ocean and Marine Cyanobacterial Cultures,"Farías L3, Faúndez J, Fernández C, Cornejo M, Sanhueza S, et al.",,10.1371/journal.pone.0063956,1932-6203,PLoS ONE,https://www.scopus.com/record/display.ur<x>l?eid=2-s2.0-84878148107&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;origin=resultslist&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sort=plf-f&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;src=s&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st1=Biological+N2O+Fixation+in+the+Eastern+South+Pacific+Ocean+and+Marine+Cyanobacterial+Cultures&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st2=&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sid=5078BDFE88466C810E98C833B43F5744.WXhD7YyTQ6A7Pvk9AlA%3a1330&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sot=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sdt=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sl=108&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;s=TITLE-ABS-KEY%28Biological+N2O+Fixation+in+the+Eastern+South+Pacific+Ocean+and+Marine+Cyanobacterial+Cultures%29&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;citeCnt=2&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;searchTerm=TITLE-ABS-KEY%28Biological+N2O+Fixation+in+the+Eastern+South+Pacific+Ocean+and+Marine+Cyanobacterial+Cultures%29,2013.0,,,,,,,,,,,en zotero,REPORTADA 2013,BGQ
4691,o,31/10/16 21:00,01/12/16 17:00,,little.christian,SI,Publicadas,Buffer effects of streamside native forests on water provision in watersheds dominated by exotic forest plantations,"Little, C., Cuevas, J.G., Lara, A., Pino, M., Schoenholtz, S.",,10.1002/eco.1575,1936-0584,Ecohydrology,,2014.0,,,,,,,,,,,en zotero,REPORTADA 2014,ECO
4692,o,31/10/16 21:00,01/12/16 17:00,,alara,SI,Publicadas,Buffer effects of streamside native forests on water provision in watersheds dominated by exotic forest plantations,"Little, C., Cuevas, J.G., Lara, A., Pino, M., Schoenholtz, S.",,10.1002/eco.1576,1936-0584,Ecohydrology,,2014.0,,,,,,,,,,,en zotero,REPORTADA 2014,ECO
4693,o,31/10/16 21:00,01/12/16 17:00,,rdepol,SI,Publicadas,Carbon isotope records reveal precise timing of enhanced Southern Ocean upwelling during the last deglaciation,"Giuseppe Siani,  Elisabeth Michel,  Ricardo De Pol-Holz,  Tim DeVries,  Frank Lamy,  Mélanie Carel,  Gulay Isguder,  Fabien Dewilde  &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Anna Lourantou",,10.1038/ncomms3758,,Nature Communications ,https://www.scopus.com/record/display.ur<x>l?eid=2-s2.0-84889263264&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;origin=resultslist&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sort=plf-f&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;src=s&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st1=Carbon+isotope+records+reveal+precise+timing+of+enhanced+Southern+Ocean+upwelling+during+the+last+deglaciation&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st2=&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sid=5078BDFE88466C810E98C833B43F5744.WXhD7YyTQ6A7Pvk9AlA%3a690&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sot=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sdt=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sl=125&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;s=TITLE-ABS-KEY%28Carbon+isotope+records+reveal+precise+timing+of+enhanced+Southern+Ocean+upwelling+during+the+last+deglaciation%29&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;citeCnt=18&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;searchTerm=TITLE-ABS-KEY%28Carbon+isotope+records+reveal+precise+timing+of+enhanced+Southern+Ocean+upwelling+during+the+last+deglaciation%29,2013.0,,,,,,,,,,,en zotero,REPORTADA 2013,BGQ
4694,o,31/10/16 21:00,01/12/16 17:00,,saide,NO,Publicadas,Central American biomass burning smoke can increase tornado severity in the U.S.,"Saide, P.E., Spak, S.N., Pierce, R.B., Otkin, J.A., Schaack, T.K., Heidinger, A.K., Da Silva, A.M., Kacenelenbogen, M., Redemann, J., Carmichael, G.R.",,10.1002/2014GL062826,0094-8276,Geophysical Research Letters,http://www.scopus.com/inward/record.ur<x>l?eid=2-s2.0-84925144120&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;partnerID=40&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;md5=30a5fc627fcd03a8a6ded89620518340,2015.0,,,1,0,0,0,0,99% otras fuentes,1463,,noack,REPORTADA 2015,MOS
4695,o,31/10/16 21:00,01/12/16 17:00,,rdepol,SI,Publicadas,Changes in the advection of Antarctic Intermediate Water to the northern Chilean coast during the last 970 kyr,"G. Martínez-Méndez, D. Hebbeln, M. Mohtadi, F. Lamy, R. De Pol-Holz, D. Reyes-Macaya , T. Freudenthal",,10.1002/palo.20047,,Paleoceanography (In press),https://www.scopus.com/record/display.ur<x>l?eid=2-s2.0-84884751542&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;origin=resultslist&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sort=plf-f&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;src=s&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st1=Changes+in+the+advection+of+Antarctic+Intermediate+Water+to+the+northern+Chilean+coast+during+the+last+970+kyr&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st2=&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sid=5078BDFE88466C810E98C833B43F5744.WXhD7YyTQ6A7Pvk9AlA%3a200&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sot=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sdt=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sl=125&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;s=TITLE-ABS-KEY%28Changes+in+the+advection+of+Antarctic+Intermediate+Water+to+the+northern+Chilean+coast+during+the+last+970+kyr%29&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;citeCnt=2&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;searchTerm=TITLE-ABS-KEY%28Changes+in+the+advection+of+Antarctic+Intermediate+Water+to+the+northern+Chilean+coast+during+the+last+970+kyr%29,2013.0,,,,,,,,,,,en zotero,REPORTADA 2013,BGQ
4696,o,31/10/16 21:00,05/08/17 08:35,,rgarreaud,SI,Publicadas,Characterization of the 1970s climate shift in South America,"Jacques-Coper, M., Garreaud, R.D.",,10.1002/joc.4120,0899-8418,International Journal of Climatology,http://www.scopus.com/inward/record.ur<x>l?eid=2-s2.0-84939471539&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;partnerID=40&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;md5=c9fa88d6e47e64d1eb9c20863c210090,2015.0,,,,,,,,,989,,en zotero,REPORTADA 2014,CD
4697,o,31/10/16 21:00,01/12/16 17:00,,sgomez,SI,Publicadas,Climate and soil attributes determine plant species turnover in global drylands.,"Ulrich, W., S. Soliveres, F. T. Maestre, R. Torices, N. J. Gotelli, J. L. Quero, M. Delgado-Baquerizo, V. Ochoa, B. Gozalo, E. Valencia, M. Berdugo, C. Escolar, M. García-Gómez, P. García-Palacios, A. Escudero, G. Alfonso, T. Arredondo, M. A. Bowker, D. Bran, O. Cabrera, A. Cea, M. Chaieb, A. A. Conceição, J. Contreras, M. Derak, D. J. Eldridge, C. I. Espinosa, A. Florentino, J. Gaitán, W. Ghiloufi, S. Gómez-González, J. R. Gutiérrez, E. Guzmán, R. M. Hernández, E. Huber-Sannwald, M. Jankju, R. L. Mau, M. Miriti, J. Monerris, M. Muchane, K. Naseri, A. Prina, E. Pucheta, D. A. Ramírez-Collantes, E. Raveh, R. Romão, D. Torres, C. Torres-Díaz, J. Val, J. P. Veiga, D. Wang, X. Yuan &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; E. Zaady.",,10.1111/jbi.12377,,Journal of Biogeography (on-line) 2014.,https://www.scopus.com/record/display.ur<x>l?eid=2-s2.0-84939260935&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;origin=resultslist&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sort=plf-f&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;src=s&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st1=Climate+and+soil+attributes+determine+plant+species+turnover+in+global+drylands&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st2=&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sid=CF8D9E46C35DE5F93CEA2453DF8D55BA.N5T5nM1aaTEF8rE6yKCR3A%3a1580&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sot=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sdt=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sl=94&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;s=TITLE-ABS-KEY%28Climate+and+soil+attributes+determine+plant+species+turnover+in+global+drylands%29&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;citeCnt=1&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;searchTerm=TITLE-ABS-KEY%28Climate+and+soil+attributes+determine+plant+species+turnover+in+global+drylands%29,2014.0,,,,,,,,,,,en zotero,REPORTADA 2014,BGQ
4698,o,31/10/16 21:00,01/12/16 17:00,,pmoreno,SI,Publicadas,"Climatic and disturbance influences on the temperate rainforests of northwestern Patagonia (40  S) since w14,500 cal yr BPClimatic and disturbance influences on the temperate rainforests of northwestern Patagonia (40  S) since w14,500 cal yr BP","Jara, I. A., P. MorenoJara, I. A., P. Moreno",,10.1016/j.quascirev.2014.01.024,0277-3791,Quaternary Science Reviews,https://www.scopus.com/record/display.ur<x>l?eid=2-s2.0-84897080261&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;origin=resultslist&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sort=plf-f&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;src=s&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st1=Climatic+and+disturbance+influences+on+the+temperate+rainforests+of+northwestern+Patagonia&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st2=&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sid=CF8D9E46C35DE5F93CEA2453DF8D55BA.N5T5nM1aaTEF8rE6yKCR3A%3a780&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sot=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sdt=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sl=105&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;s=TITLE-ABS-KEY%28Climatic+and+disturbance+influences+on+the+temperate+rainforests+of+northwestern+Patagonia%29&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=1&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=1&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;citeCnt=2&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;searchTerm=TITLE-ABS-KEY%28Climatic+and+disturbance+influences+on+the+temperate+rainforests+of+northwestern+Patagonia%29,2014.0,,,,,,,,,999,,en zotero,REPORTADA 2014,HD
4699,o,31/10/16 21:00,01/12/16 17:00,,mgalleguillos,NO,Publicadas,Comparison of airborne LiDAR and satellite hyperspectral remote sensing to estimate vascular plant richness in deciduous mediterranean forests of central Chile,"Ceballos, A., Hernández, J., Corvalán, P., Galleguillos, M.",,10.3390/rs70302692,2072-4292,Remote Sensing,http://www.scopus.com/inward/record.ur<x>l?eid=2-s2.0-84926372454&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;partnerID=40&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;md5=e549b52d0c94812dfa6becf6a891001e,2015.0,,,,,,,,,965,,noack,REPORTADA 2015,ECO
4700,o,31/10/16 21:00,01/12/16 17:00,,lnahuelhual,SI,Publicadas,Concepts and methods for landscape multifunctionality and a unifying framework based on ecosystem services,"Mastrangelo, M.E., F. Weyland, S.H. Villarin, M.P. Barral, L. Nahuelhual, P. Laterra",,10.1007/s10980-013-9959-9,,Landscape Ecology (In press),https://www.scopus.com/record/display.ur<x>l?eid=2-s2.0-84894353408&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;origin=resultslist&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sort=plf-f&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;src=s&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st1=Concepts+and+methods+for+landscape+multifunctionality+and+a+unifying+framework+based+on+ecosystem+services&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;st2=&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sid=8F0BDBD27953B39B76A7B439150185CF.N5T5nM1aaTEF8rE6yKCR3A%3a10070&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sot=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sdt=b&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;sl=121&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;s=TITLE-ABS-KEY%28Concepts+and+methods+for+landscape+multifunctionality+and+a+unifying+framework+based+on+ecosystem+services%29&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;relpos=0&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;citeCnt=5&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;searchTerm=TITLE-ABS-KEY%28Concepts+and+methods+for+landscape+multifunctionality+and+a+unifying+framework+based+on+ecosystem+services%29,2013.0,,,,,,,,,1024,,en zotero,REPORTADA 2013,"HD,                             ECO"
4701,o,31/10/16 21:00,01/12/16 17:00,,dchristie,SI,Publicadas,Continental-scale temperature variability during the last two millennia,"Ahmed, M., Anchukaitis, K.J., Asrat, A., Borgaonkar, H.P., Braida, M., Buckley, B.M., Büntgen, U., Chase, B.M., Christie, D.A., Cook, E.R., Curran, M.A.J., Diaz, H.F., Esper, J., Fan, Z., Gaire, N.P., Ge, Q., Lara, A., Leziné, A., Ljungqvist, F.C., Lorrey, A.M., Luterbacher, J., Masson-Delmotte, V., McCarroll, D., McConnell, J.R., McKay, N.P., Morales, M.S., Moy, A.D., Mulvaney, R., Mundo, I.A., Nakatsuka, T., Nash, D.J., Neukom, R., Nicholson, S.E., Oerter, H., Palmduncaner, J.G., Phipps, S.J., Prieto, M.R., Rivera, A., Sano, M., Severi, M., Shanahan, T., Shao, X., Shi, F., Sigl, M., Smerdon, J.E., Solomina, O.N., Steig, E.J., Stenni, B., Thamban, M., Trouet, V., Turney, C.S.M., Umer, M., van Ommen, T., Verschuren, D., Viau, A.E., Villalba, R., Vinther, B.M., von Gunten, L., Wagner, S., Wahl, E.R., Wanner, H., Werner, J.P., White, J.W.C., Yasue, K. &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Zorita, E.",,10.1038/NGEO1797,,Nature Geoscience ,,2013.0,,,,,,,,,1046,,en zotero,REPORTADA 2013,"CD,                            BGQ"
4702,o,31/10/16 21:00,01/12/16 17:00,,alara,SI,Publicadas,Continental-scale temperature variability during the last two millennia,"Ahmed, M., Anchukaitis, K.J., Asrat, A., Borgaonkar, H.P., Braida, M., Buckley, B.M., Büntgen, U., Chase, B.M., Christie, D.A., Cook, E.R., Curran, M.A.J., Diaz, H.F., Esper, J., Fan, Z., Gaire, N.P., Ge, Q., Lara, A., Leziné, A., Ljungqvist, F.C., Lorrey, A.M., Luterbacher, J., Masson-Delmotte, V., McCarroll, D., McConnell, J.R., McKay, N.P., Morales, M.S., Moy, A.D., Mulvaney, R., Mundo, I.A., Nakatsuka, T., Nash, D.J., Neukom, R., Nicholson, S.E., Oerter, H., Palmduncaner, J.G., Phipps, S.J., Prieto, M.R., Rivera, A., Sano, M., Severi, M., Shanahan, T., Shao, X., Shi, F., Sigl, M., Smerdon, J.E., Solomina, O.N., Steig, E.J., Stenni, B., Thamban, M., Trouet, V., Turney, C.S.M., Umer, M., van Ommen, T., Verschuren, D., Viau, A.E., Villalba, R., Vinther, B.M., von Gunten, L., Wagner, S., Wahl, E.R., Wanner, H., Werner, J.P., White, J.W.C., Yasue, K. &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Zorita, E.",,10.1038/NGEO1797,,Nature Geoscience ,,2013.0,,,,,,,,,1023,,en zotero,REPORTADA 2013,"CD,                            ECO"
4703,o,31/10/16 21:00,01/12/16 17:00,,alara,SI,Publicadas,"Different times, same story: Native forest loss and landscape homogenization in three physiographical areas of south-central of Chile","Miranda, A., Altamirano, A., Cayuela, L., Pincheira, F., Lara, A.",,10.1016/j.apgeog.2015.02.016,0143-6228,Applied Geography,http://www.scopus.com/inward/record.ur<x>l?eid=2-s2.0-84928324890&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;partnerID=40&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;md5=ebbf6cc77b6a37ebe33a7bd54254e0de,2015.0,,,15,,,,,,"962,1183,1185",,en zotero,REPORTADA 2015,ECO
4704,o,31/10/16 21:00,05/08/17 08:35,,lfarias,SI,Publicadas,Dissolved greenhouse gases (nitrous oxide and methane) associated with the naturally iron-fertilized Kerguelen region (KEOPS 2 cruise) in the Southern Ocean,"Farías, L., Florez-Leiva, L., Besoain, V., Sarthou, G., Fernández, C.",,10.5194/bg-12-1925-2015,1726-4170,Biogeosciences,http://www.scopus.com/inward/record.ur<x>l?eid=2-s2.0-84925679146&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;partnerID=40&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;md5=168acbcc6d026070efc9a03eefb77e9c,2015.0,,,30,,,,,"french funds, ECOS, 70",993,,en zotero,REPORTADA 2014,BGQ
4705,o,31/10/16 21:00,01/12/16 17:00,,rdepol,SI,Publicadas,Dust fluxes and iron fertilization in Holocene and Last Glacial Maximum climates,"Lambert, F., Tagliabue, A., Shaffer, G., Lamy, F., Winckler, G., Farias, L., Gallardo, L., De Pol-Holz, R.",,10.1002/2015GL064250,0094-8276,Geophysical Research Letters,http://www.scopus.com/inward/record.ur<x>l?eid=2-s2.0-84938971959&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;partnerID=40&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;md5=fb68b9c89a92a6eb7f86a21a6dbe6eb6,2015.0,,,,,,,,,1458,,en zotero,REPORTADA 2015,"MOS,                             BGQ"
4706,o,31/10/16 21:00,01/12/16 17:00,,lfarias,SI,Publicadas,Dust fluxes and iron fertilization in Holocene and Last Glacial Maximum climates,"Lambert, F., Tagliabue, A., Shaffer, G., Lamy, F., Winckler, G., Farias, L., Gallardo, L., De Pol-Holz, R.",,10.1002/2015GL064250,0094-8276,Geophysical Research Letters,http://www.scopus.com/inward/record.ur<x>l?eid=2-s2.0-84938971959&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;partnerID=40&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;md5=fb68b9c89a92a6eb7f86a21a6dbe6eb6,2015.0,,,40,20,,,20,N8 CONSORTIUM 20,1458,,en zotero,REPORTADA 2015,MOS
4707,o,31/10/16 21:00,01/12/16 17:00,,lgallardo,SI,Publicadas,Dust fluxes and iron fertilization in Holocene and Last Glacial Maximum climates,"Lambert, F., Tagliabue, A., Shaffer, G., Lamy, F., Winckler, G., Farias, L., Gallardo, L., De Pol-Holz, R.",,10.1002/2015GL064250,0094-8276,Geophysical Research Letters,http://www.scopus.com/inward/record.ur<x>l?eid=2-s2.0-84938971959&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;partnerID=40&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;md5=fb68b9c89a92a6eb7f86a21a6dbe6eb6,2015.0,,,,,,,,,1458,,en zotero,REPORTADA 2015,"MOS,                             BGQ"
4708,o,31/10/16 21:00,01/12/16 17:00,,flambert,SI,Publicadas,Dust fluxes and iron fertilization in Holocene and Last Glacial Maximum climates,"Lambert, F., Tagliabue, A., Shaffer, G., Lamy, F., Winckler, G., Farias, L., Gallardo, L., De Pol-Holz, R.",,10.1002/2015GL064250,0094-8276,Geophysical Research Letters,http://www.scopus.com/inward/record.ur<x>l?eid=2-s2.0-84938971959&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;partnerID=40&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;md5=fb68b9c89a92a6eb7f86a21a6dbe6eb6,2015.0,,,30,,,,,,1458,,en zotero,REPORTADA 2015,MOS
